Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Horse Power,Machine Failure
160,False,False,False,False,False,False,False,True,False,9.399999999999975,62400.0,0
162,False,False,False,False,False,False,False,True,False,9.300000000000011,54958.5,0
164,False,False,False,False,False,False,False,True,False,9.399999999999975,65664.3,0
166,False,False,False,False,False,False,False,True,False,9.300000000000011,63019.8,0
168,False,False,False,False,False,False,False,True,False,9.400000000000034,56620.0,0
170,False,False,False,False,False,False,False,True,False,9.399999999999975,51968.100000000006,0
172,False,False,False,False,False,False,False,True,False,9.399999999999975,63472.5,0
174,False,False,False,False,False,False,False,False,True,9.5,61190.1,0
177,False,False,False,False,False,False,False,True,False,9.5,65376.0,0
179,False,False,False,False,False,False,False,False,True,9.5,57922.1,0
182,False,False,False,False,False,False,False,True,False,9.600000000000025,44538.1,0
184,False,False,False,False,False,False,True,False,False,9.699999999999989,57828.0,0
189,False,False,False,False,False,False,False,True,False,9.699999999999989,40646.4,0
191,False,False,False,False,False,False,False,True,False,9.800000000000011,58596.2,0
193,False,False,False,False,False,False,False,True,False,9.700000000000044,54268.49999999999,0
195,False,False,False,False,False,False,False,True,False,9.800000000000011,51245.100000000006,0
197,False,False,False,False,False,False,False,False,True,9.699999999999989,66595.0,0
200,False,False,False,False,False,False,False,True,False,9.800000000000011,55110.0,0
202,False,False,False,False,False,False,False,True,False,9.699999999999989,56319.2,0
204,False,False,False,False,False,False,False,True,False,9.699999999999989,54124.2,0
206,False,False,False,False,False,False,False,True,False,9.699999999999989,56789.1,0
208,False,False,False,False,False,False,False,True,False,9.699999999999989,59414.2,0
210,False,False,False,False,False,False,False,True,False,9.800000000000011,47554.8,0
212,False,False,False,False,False,False,False,True,False,9.800000000000011,64107.600000000006,0
214,False,False,False,False,False,False,False,False,True,9.699999999999989,73442.6,0
217,False,False,False,False,False,False,False,True,False,9.800000000000011,60679.2,0
219,False,False,False,False,False,False,False,True,False,9.800000000000011,59371.2,0
221,False,False,False,False,False,False,False,True,False,9.800000000000011,59346.0,0
223,False,False,False,False,False,False,False,False,True,9.800000000000011,61470.4,0
0,False,False,False,False,False,False,False,True,False,9.800000000000011,66421.59999999999,0
2,False,False,False,False,False,False,False,True,False,9.800000000000011,58806.4,0
4,False,False,False,False,False,False,False,False,True,9.900000000000034,53988.2,0
7,False,False,False,False,False,False,False,False,True,9.899999999999975,60971.2,0
10,False,False,False,False,False,False,False,True,False,10.0,74731.8,0
12,False,False,False,False,False,False,False,True,False,9.899999999999975,53767.5,0
14,False,False,False,False,False,False,False,True,False,9.899999999999975,64836.5,0
16,False,False,False,False,False,False,False,True,False,10.0,71413.2,0
18,False,False,False,False,False,False,False,True,False,9.899999999999975,50206.8,0
20,False,False,False,False,False,False,False,True,False,9.900000000000034,61535.00000000001,0
22,False,False,False,False,False,False,False,False,True,9.800000000000011,46583.6,0
25,False,False,False,False,False,False,False,False,True,9.800000000000011,53874.0,0
28,False,False,False,False,False,False,False,False,True,9.800000000000011,55938.3,0
31,False,False,False,False,False,False,False,False,True,9.800000000000011,48852.9,0
34,False,False,False,False,False,False,False,False,True,9.800000000000011,51514.6,0
37,False,False,False,False,False,False,False,True,False,9.800000000000011,68563.0,0
39,False,False,False,False,False,False,False,True,False,9.699999999999989,48960.0,0
41,False,False,False,False,False,False,False,True,False,9.700000000000044,54240.2,0
43,False,False,False,False,False,False,False,False,True,9.800000000000011,45765.5,0
46,False,False,False,False,False,False,False,True,False,9.900000000000034,55744.2,0
48,False,False,False,False,False,False,False,True,False,9.900000000000034,59093.1,0
50,False,False,False,False,False,False,False,True,False,9.900000000000034,36935.7,0
52,False,False,False,False,False,False,False,False,True,9.800000000000011,68258.40000000001,0
55,False,False,False,False,False,False,False,True,False,9.800000000000011,55067.99999999999,0
57,False,False,False,False,False,False,False,True,False,9.800000000000011,51594.4,0
59,False,False,False,False,False,False,True,False,False,9.699999999999989,40095.4,0
64,False,False,False,False,False,False,False,True,False,9.800000000000011,55001.7,0
66,False,False,False,False,False,False,False,True,False,9.699999999999989,75472.8,0
68,False,False,False,False,False,False,False,False,True,9.699999999999989,64364.8,0
71,False,False,False,False,False,False,True,False,False,9.699999999999989,57368.2,0
76,False,False,False,False,False,False,False,True,False,9.599999999999966,42064.0,0
78,False,False,False,False,False,False,False,True,False,9.699999999999989,59986.0,0
80,False,False,False,False,False,False,False,True,False,9.699999999999989,51811.2,0
82,False,False,False,False,False,False,False,True,False,9.599999999999966,51834.600000000006,0
84,False,False,False,False,False,False,False,True,False,9.699999999999989,74125.8,0
86,False,False,False,False,False,False,False,True,False,9.600000000000025,59682.0,0
88,False,False,False,False,False,False,False,False,True,9.700000000000044,44653.2,0
91,False,False,False,False,False,False,False,False,True,9.600000000000025,54239.0,0
94,False,False,False,False,False,False,False,False,True,9.600000000000025,56080.0,0
97,False,False,False,False,False,False,False,True,False,9.600000000000025,65800.90000000001,0
99,False,False,False,False,False,False,False,True,False,9.5,67678.2,0
101,False,False,False,False,False,False,False,True,False,9.600000000000025,48294.9,0
103,False,False,False,False,False,False,False,True,False,9.600000000000025,38821.2,0
105,False,False,False,False,False,False,False,True,False,9.600000000000025,34524.0,0
107,False,False,False,False,False,False,False,True,False,9.600000000000025,72715.5,0
109,False,False,False,False,False,False,False,False,True,9.5,64070.4,0
112,False,False,False,False,False,False,False,False,True,9.600000000000025,60726.0,0
115,False,False,False,False,False,False,False,False,True,9.600000000000025,56107.99999999999,0
118,False,False,False,False,False,False,False,False,True,9.5,62606.9,0
121,False,False,False,False,False,False,False,True,False,9.600000000000025,74294.6,0
123,False,False,False,False,False,False,False,True,False,9.600000000000025,60361.2,0
125,False,False,False,False,False,False,False,True,False,9.600000000000025,70211.4,0
127,False,False,False,False,False,False,False,True,False,9.600000000000025,48308.4,0
129,False,False,False,False,False,False,False,True,False,9.600000000000025,71126.40000000001,0
131,False,False,False,False,False,False,False,True,False,9.700000000000044,44310.4,0
133,False,False,False,False,False,False,False,True,False,9.700000000000044,54206.1,0
135,False,False,False,False,False,False,False,True,False,9.700000000000044,46800.0,0
137,False,False,False,False,False,False,False,False,True,9.800000000000011,61834.0,0
140,False,False,False,False,False,False,False,True,False,9.800000000000011,46445.4,0
142,False,False,False,False,False,False,False,True,False,9.700000000000044,62598.6,0
144,False,False,False,False,False,False,True,False,False,9.700000000000044,59823.0,0
149,False,False,False,False,False,False,False,False,True,9.600000000000025,58170.2,0
152,False,False,False,False,False,False,False,False,True,9.600000000000025,68857.2,0
155,False,False,False,False,False,False,False,True,False,9.600000000000025,53268.4,0
157,False,False,False,False,False,False,False,True,False,9.600000000000025,71102.2,0
159,False,False,False,False,False,False,False,True,False,9.700000000000044,65504.0,0
161,False,False,False,False,False,False,False,False,True,9.699999999999989,74307.0,0
164,False,False,False,False,False,False,False,True,False,9.699999999999989,60526.3,0
166,False,False,False,False,False,False,False,False,True,9.699999999999989,68182.0,0
169,False,False,False,False,False,False,False,True,False,9.699999999999989,70961.8,0
171,False,False,False,False,False,False,False,False,True,9.699999999999989,60983.4,0
174,False,False,False,False,False,False,False,True,False,9.699999999999989,74360.0,0
176,False,False,False,False,False,False,True,False,False,9.700000000000044,46702.2,0
181,False,False,False,False,False,False,False,False,True,9.800000000000011,60885.0,0
184,False,False,False,False,False,False,False,True,False,9.699999999999989,67051.2,0
186,False,False,False,False,False,False,False,True,False,9.700000000000044,56569.2,0
188,False,False,False,False,False,False,False,True,False,9.600000000000025,41478.6,0
190,False,False,False,False,False,False,False,False,True,9.699999999999989,78470.0,0
193,False,False,False,False,False,False,True,False,False,9.699999999999989,49200.2,0
198,False,False,False,False,False,False,False,True,False,9.600000000000025,54574.8,0
200,False,False,False,False,False,False,True,False,False,9.599999999999966,65841.59999999999,0
205,False,False,False,False,False,False,False,False,True,9.5,55393.8,0
0,False,False,False,False,False,False,False,False,True,9.5,63277.2,0
3,False,False,False,False,False,False,False,False,True,9.599999999999966,82432.0,0
6,False,False,False,False,False,False,False,False,True,9.600000000000025,49438.2,0
9,False,False,False,False,False,False,True,False,False,9.5,77351.7,0
14,False,False,False,False,False,False,False,True,False,9.600000000000025,57312.0,0
16,False,False,False,False,False,False,False,False,True,9.599999999999966,59288.4,0
19,False,False,False,False,False,False,False,True,False,9.599999999999966,65154.5,0
21,False,False,False,False,False,False,False,True,False,9.599999999999966,70536.6,0
23,False,False,False,False,False,False,False,True,False,9.5,64722.0,0
25,False,False,False,False,False,False,False,True,False,9.699999999999989,71548.40000000001,0
27,False,False,False,False,False,False,False,True,False,9.699999999999989,45687.6,0
29,False,False,False,False,False,False,False,True,False,9.800000000000011,76285.6,0
31,False,False,False,False,False,False,False,True,False,9.800000000000011,62135.49999999999,0
33,False,False,False,False,False,False,False,False,True,9.900000000000034,53795.0,0
36,False,False,False,False,False,False,False,True,False,9.899999999999975,66807.2,0
38,False,False,False,False,False,False,False,False,True,9.900000000000034,50674.7,0
41,False,False,False,False,False,False,False,True,False,9.900000000000034,73584.0,0
43,False,False,False,False,False,False,False,True,False,9.900000000000034,50294.5,0
45,False,False,False,False,False,False,False,False,True,9.900000000000034,59985.00000000001,0
48,False,False,False,False,False,False,False,True,False,9.899999999999975,66489.2,0
50,False,False,False,False,False,False,False,True,False,10.0,76522.8,0
52,False,False,False,False,False,False,False,True,False,10.099999999999966,72678.4,0
54,False,False,False,False,False,False,False,True,False,10.0,55449.0,0
56,False,False,False,False,False,False,False,True,False,10.0,65080.2,0
58,False,False,False,False,False,False,True,False,False,9.899999999999975,74444.8,0
63,False,False,False,False,False,False,False,True,False,10.0,56787.0,0
65,False,False,False,False,False,False,False,False,True,9.899999999999975,57740.4,0
68,False,False,False,False,False,False,False,False,True,9.899999999999975,60380.6,0
71,False,False,False,False,False,False,False,True,False,9.899999999999975,56336.2,0
73,False,False,False,False,False,False,False,True,False,10.0,85808.09999999999,0
