Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,power,Total_MF,norm_power,norm_temp_diff,norm_tool_wear,tool_wear_adjusted,norm_tool_wear_adjusted
1327,52.29846726080952,58,False,True,False,False,False,False,True,False,8.547207080085197,69418.847482856,1,0.6566642342614611,0.2104904622411598,0.22924901185770752,56,0.23921568627450981
1412,53.06392265718052,147,False,True,False,True,False,True,True,False,9.688054784497108,74822.42227912227,2,0.7173692815381276,0.46401217433269226,0.5810276679841897,140,0.5686274509803921
1422,37.95302234620592,208,True,False,False,False,False,False,True,True,10.04455977682936,53983.56713847654,1,0.48326061566408446,0.5432355059620804,0.8221343873517787,203,0.8156862745098039
1394,48.81246680410763,69,False,True,False,True,False,False,True,False,8.778762171827172,68049.7694305451,2,0.6412836850834603,0.2619471492949312,0.2727272727272727,67,0.2823529411764706
1372,47.308050855707606,58,False,True,False,False,False,False,True,True,8.191949144292384,64946.30551196432,1,0.6064186316693666,0.1315442542872022,0.22924901185770752,53,0.22745098039215686
1330,52.34379536004137,148,False,True,False,True,False,False,True,False,7.948418599982774,69609.01191652089,2,0.658800586837527,0.0774263555517341,0.5849802371541502,146,0.592156862745098
1356,60.0956844344475,205,False,False,False,True,False,False,True,True,9.036210377034974,81501.62730755523,1,0.7924050629067383,0.3191578615633311,0.8102766798418972,200,0.803921568627451
1340,45.3372905005712,33,False,True,False,False,False,False,True,True,7.840677374857198,60784.2255617146,1,0.5596608334200011,0.05348386107938423,0.13043478260869565,28,0.12941176470588237
1767,26.14450036934582,225,True,False,False,False,False,False,True,True,11.04848630604362,46135.89432945648,1,0.39509798872819973,0.766330290231913,0.8893280632411067,220,0.8823529411764706
1374,57.51581423308467,203,False,False,False,True,False,False,True,False,9.600713308772844,79052.05037137927,1,0.7648859317158195,0.44460295750507833,0.8023715415019763,201,0.807843137254902
1349,55.08190009455726,187,False,True,False,True,False,False,True,False,7.9043095012958675,74329.2371987007,2,0.7118287227873124,0.0676243336213106,0.7391304347826086,185,0.7450980392156863
1364,47.79001353371098,209,False,True,False,False,False,False,True,True,8.598002706742164,65197.85981622401,1,0.6092446526848033,0.22177837927604124,0.8260869565217391,204,0.8196078431372549
1350,56.52124243236639,196,False,False,False,True,False,False,True,False,11.075980521221352,76330.85740981864,1,0.7343154013523623,0.7724401158269646,0.7747035573122529,194,0.7803921568627451
1324,65.99626241690906,75,False,True,True,False,False,False,True,True,8.80985541472314,87287.95514900291,2,0.8574100491273571,0.26885675882736854,0.2964426877470356,70,0.29411764705882354
1393,53.128824558253626,216,False,False,False,True,False,False,True,False,10.628824558253656,74012.74329323202,1,0.7082731548126582,0.673072124056367,0.8537549407114624,214,0.8588235294117647
1575,37.94552515654504,225,True,True,False,False,False,False,True,True,9.791044231499349,59768.83510716792,2,0.5482536950215239,0.48689871811096763,0.8893280632411067,220,0.8823529411764706
1371,54.45361197179446,185,False,True,False,True,False,False,True,False,8.877313380342585,74697.7560542317,2,0.7159687514518197,0.28384741785391165,0.7312252964426877,183,0.7372549019607844
2426,13.589874977320948,182,False,False,True,False,False,False,True,True,8.66651139043888,32938.88531584794,1,0.24683964378306172,0.23700253120864434,0.7193675889328063,177,0.7137254901960784
1356,60.254154961573946,198,False,False,False,True,False,False,True,False,9.509885591377214,81709.49136835997,1,0.7947402573130395,0.4244190203060497,0.782608695652174,196,0.788235294117647
1298,69.79665761893666,120,False,False,True,True,False,False,True,False,8.819665761893656,90596.41539199254,2,0.8945780801135169,0.2710368359763721,0.4743083003952569,118,0.4823529411764706
1402,52.64952844659525,220,False,False,False,True,False,False,True,False,10.172830343034938,73827.14093492595,1,0.7061880536786058,0.5717400762299865,0.8695652173913043,218,0.8745098039215686
1500,35.0,213,True,False,False,False,True,False,True,False,9.462628400896348,52530.4002984314,2,0.46693539300097286,0.4139174224214128,0.841897233201581,211,0.8470588235294118
1357,48.72925500763724,131,False,True,False,False,False,True,False,True,8.517686248090685,66159.17868103865,1,0.6200443379555333,0.20393027735349054,0.5177865612648221,123,0.5019607843137255
1370,50.55784738011402,220,False,False,False,True,False,False,True,False,10.64170273096916,69309.2952052775,1,0.6554334978618718,0.6759339402153676,0.8695652173913043,218,0.8745098039215686
2862,4.5787527613661325,140,False,False,True,False,False,False,True,False,10.613510620023888,13092.059476928604,1,0.023875671548264584,0.6696690266719739,0.5533596837944664,138,0.5607843137254902
1374,59.11590860629139,187,False,True,False,True,False,False,True,True,9.293257882682108,81228.29693221986,2,0.789334404318215,0.37627952948491544,0.7391304347826086,182,0.7333333333333333
1355,57.08910269153884,188,False,True,False,True,False,False,True,False,9.87484898303112,77397.2106491813,2,0.7462950678231338,0.5055219962291387,0.7430830039525692,186,0.7490196078431373
1441,41.47689224858076,211,True,True,False,False,False,False,True,False,10.177804988521274,59480.566005903616,2,0.5450152112250669,0.5728455530047276,0.83399209486166,209,0.8392156862745098
1322,65.26679828348963,56,False,False,True,False,False,True,True,False,10.061620600778612,86279.93448926517,1,0.8460857047604543,0.5470268001730254,0.22134387351778656,49,0.21176470588235294
1292,60.23454062418711,196,False,True,False,True,False,False,True,False,9.534023213821204,77806.41515873083,2,0.7508921688228634,0.42978293640471393,0.7747035573122529,194,0.7803921568627451
1358,47.9984390249495,195,False,True,False,False,False,False,True,True,8.533853658350155,65213.75219516296,1,0.6094231914579678,0.2075230351889283,0.7707509881422925,190,0.7647058823529411
1593,35.02731968219631,218,True,False,False,False,False,True,False,False,9.796170974566156,55776.18692671905,1,0.5033993336604636,0.48803799434803585,0.8616600790513834,213,0.8549019607843137
2282,16.21654892596384,201,True,False,True,False,False,False,True,True,10.707259882832435,36497.02875472512,2,0.28681267530720167,0.6905021961849842,0.7944664031620553,196,0.788235294117647
1374,62.85276400450813,61,False,False,True,False,False,False,True,True,8.902128233968153,86384.51398695189,1,0.8472605757654099,0.2893618297707044,0.24110671936758893,56,0.23921568627450981
1375,54.41195921098055,145,False,True,False,False,False,True,False,True,8.161238158954617,74837.04375794198,1,0.7175335427164162,0.12471959087880984,0.5731225296442688,137,0.5568627450980392
1371,48.27174850210858,88,False,True,False,False,False,True,True,False,8.343497004217136,66186.47734181499,1,0.620351017617701,0.16522155649270234,0.34782608695652173,81,0.33725490196078434
1996,19.796080659006915,203,True,False,False,False,False,False,False,True,8.909145128983901,39521.28991762414,1,0.3207879460849145,0.2909211397742041,0.8023715415019763,200,0.803921568627451
1289,68.39161461795004,130,False,False,True,True,False,False,True,False,10.2198164847381,88174.80311153128,2,0.8673731105306524,0.5821814410529111,0.5138339920948617,128,0.5215686274509804
1304,53.81753689423611,46,False,True,False,False,False,True,False,False,8.151411439381043,70161.70776771806,1,0.6650097037724355,0.12253587541801556,0.18181818181818182,41,0.1803921568627451
1331,61.26439267636613,126,False,True,False,True,False,False,True,False,9.29219250237496,81593.0924742963,2,0.7934326043918716,0.3760427783055492,0.4980237154150198,124,0.5058823529411764
1367,60.09989279625751,99,False,True,False,False,True,False,True,False,8.499892796257486,82159.57898806647,2,0.7997966489173168,0.19997617694611292,0.391304347826087,97,0.4
1409,40.78335420942498,67,True,True,False,False,False,False,True,True,8.619509140084142,57391.11675349598,2,0.5215418402749241,0.2265575866853696,0.2648221343873518,62,0.2627450980392157
1330,51.613530909262806,38,False,True,False,False,False,False,True,False,7.964660979060634,68658.41589561391,1,0.6481213645511913,0.0810357731245918,0.15019762845849802,36,0.1607843137254902
1350,58.59365867875104,203,False,False,False,True,False,False,True,False,9.7874797063891,79101.650253238,1,0.7654431486114257,0.4861066014198011,0.8023715415019763,201,0.807843137254902
1272,64.27603654256265,165,False,True,False,True,False,False,True,False,8.903399652072713,81634.5237975645,2,0.7938980537531849,0.28964436712727326,0.6521739130434783,163,0.6588235294117647
1338,65.54198957012949,164,False,False,True,True,False,False,True,False,9.650763295129853,87408.55406888443,2,0.8587648861396959,0.4557251766955244,0.6482213438735178,162,0.6549019607843137
1285,54.55767372259599,32,False,True,False,False,False,True,False,False,8.119231577278452,70138.7313461768,1,0.664751581176099,0.11538479495077314,0.12648221343873517,27,0.12549019607843137
1409,61.12885098923609,87,False,False,True,False,False,False,True,True,10.728850989236106,86138.80302015894,1,0.8445002001959133,0.6953002198302443,0.3438735177865613,82,0.3411764705882353
1341,59.02625442389323,202,False,False,False,True,False,False,True,False,9.97374557610675,79166.24186984538,1,0.7661687862286818,0.527499016912612,0.7984189723320159,200,0.803921568627451
1368,63.69148421498517,86,False,False,True,False,False,False,False,True,9.300000000000011,87151.61456317746,1,0.8558783664875644,0.377777777777783,0.33992094861660077,83,0.34509803921568627
2842,5.264593186503653,189,False,False,True,False,False,False,True,False,10.731674549202936,14957.79289494318,1,0.04483576548912955,0.6959276776006509,0.7470355731225297,187,0.7529411764705882
1861,25.74798155494655,199,True,False,False,False,True,False,True,False,11.023622423253364,47896.35886437787,2,0.4148754669441285,0.7608049829451897,0.7865612648221344,197,0.792156862745098
1453,42.25163726957774,103,True,True,False,False,False,False,True,True,8.413639180895805,61111.667361774766,2,0.5633393926520753,0.18080870686573963,0.40711462450592883,98,0.403921568627451
1447,47.68966035514874,94,False,True,False,False,True,False,True,False,10.09463313602847,68835.75800355372,2,0.6501136680636861,0.5543629191174382,0.3715415019762846,92,0.3803921568627451
2630,12.317176177795732,48,False,False,True,False,False,False,True,False,10.240174933427593,32385.404472163253,1,0.24062170805543484,0.5867055407616872,0.18972332015810275,46,0.2
1368,51.39407092545005,150,False,True,False,False,False,True,True,False,7.938814185090038,70329.08239397428,1,0.6668900302198123,0.0752920411311262,0.5928853754940712,143,0.5803921568627451
1374,47.3,45,False,True,False,False,False,False,True,True,8.312746365702376,65014.00537463631,1,0.607179188063805,0.1583880812672001,0.17786561264822134,40,0.17647058823529413
1485,38.38102466526685,183,True,False,False,False,True,False,True,False,10.271110054039069,57023.50687867002,2,0.5174120233163251,0.5935800120086817,0.7233201581027668,181,0.7294117647058823
1360,56.8,202,False,False,False,True,False,False,True,False,9.490159742561609,77255.44863087115,1,0.744702479518536,0.4200354983470263,0.7984189723320159,200,0.803921568627451
1341,51.89562644863921,163,False,True,False,False,False,False,True,False,8.068124517120285,69577.687882759,1,0.6584486851757372,0.10402767047118074,0.6442687747035574,161,0.6509803921568628
1351,49.05578346872803,109,False,True,False,False,False,False,True,True,8.311193988628357,66305.5123349303,1,0.6216882851039651,0.1580431085840849,0.4308300395256917,104,0.42745098039215684
1362,46.655905903800125,36,False,True,False,False,False,False,True,False,8.022047048099942,63571.49599214664,1,0.5909736938192215,0.09378823291110466,0.1422924901185771,34,0.15294117647058825
1259,58.46960751819893,202,False,True,False,True,False,True,True,False,9.05315091235601,73664.13828640987,2,0.7043568430712821,0.32292242496800555,0.7984189723320159,195,0.7843137254901961
1410,61.17493421522899,123,False,False,True,False,False,False,True,True,9.706332230963746,86308.901867313,1,0.8464111311902115,0.46807382910305606,0.48616600790513836,118,0.4823529411764706
1360,50.70356106937926,18,False,True,False,False,True,False,True,False,8.420243850344846,68922.49136855215,2,0.6510880513601534,0.18227641118774882,0.07114624505928854,16,0.08235294117647059
1316,66.70039710295283,54,False,False,True,True,False,False,True,True,9.63436727748137,87745.15315895157,2,0.8625463205504729,0.452081617218084,0.2134387351778656,49,0.21176470588235294
2563,12.8,100,False,False,True,False,False,True,True,False,10.0446007122308,32811.76222239735,1,0.2454115126497227,0.5432446027179559,0.3952569169960474,93,0.3843137254901961
2555,12.903454433950865,131,False,False,True,False,False,True,True,False,9.344818349073702,32977.410179320774,1,0.24727244128223974,0.38773741090526953,0.5177865612648221,124,0.5058823529411764
1405,61.43262959105832,126,False,False,True,False,False,False,True,True,9.38421301117706,86338.31135207953,1,0.8467415243522286,0.39649178026157134,0.4980237154150198,121,0.49411764705882355
1366,50.89074553782567,200,False,True,False,True,False,False,True,False,8.406169641449589,69529.94755567865,2,0.6579123589617615,0.17914880921102497,0.7905138339920948,198,0.796078431372549
1337,48.26609607032882,179,False,True,False,False,False,False,True,False,8.333437078122014,64503.176813039725,1,0.6014404182399063,0.16298601736045296,0.7075098814229249,177,0.7137254901960784
1398,48.85621220539026,203,True,True,False,False,False,False,True,True,8.98605552469024,68294.52954924256,2,0.6440333785988047,0.3080123388200569,0.8023715415019763,198,0.796078431372549
1370,47.311221532726464,123,False,True,False,False,True,False,False,True,10.098844343224206,64779.31908140458,2,0.6045426663049757,0.5552987429387128,0.48616600790513836,120,0.49019607843137253
